customer_id,customer_age,monthly_recharge,call_minutes,sms_count,support_calls,internet_speed_mbps,roaming_usage_gb,tenure_months,device_type,plan_type,network_type,region,payment_method,monthly_data_usage
1220,32.0,2059.0,920.0,416,6,100,1.4569591455489888,68,Other,Postpaid,5G,East,UPI,74.9287789177266
1221,22.0,2278.0,506.0,240,13,20,0.11464857579625176,117,iOS,Postpaid,5G,East,UPI,38.98400158518175
1222,44.0,1138.0,339.0,586,5,20,0.056662921512085074,15,,Prepaid,5G,West,UPI,47.563212820641226
1223,66.0,,772.0,374,8,40,3.663609978933333,63,iOS,Postpaid,5G,South,UPI,32.599022411094964
1224,54.0,292.0,454.0,14,11,100,8.586382272914985,21,Other,Postpaid,5G,North,Cash,38.437162549316994
1225,20.0,1014.0,200.0,14,1,200,6.1456712654416314,84,,Prepaid,4G,East,Cash,63.1005502456655
1226,63.0,2291.0,675.0,32,10,200,2.008731977415514,106,Other,Postpaid,5G,North,Card,124.11672312185516
1227,62.0,2109.0,529.0,139,9,20,11.421152475447078,27,iOS,Postpaid,5G,West,Cash,64.25867155422202
1228,55.0,1226.0,1205.0,133,11,40,2.138001663062452,71,iOS,Postpaid,5G,North,Card,44.54607058323374
1229,58.0,1899.0,804.0,578,9,200,14.801610512077607,25,Other,Postpaid,5G,East,UPI,79.10933741843414
1230,19.0,392.0,1115.0,284,14,100,4.6458503704102725,5,Android,Prepaid,5G,West,Card,52.82419908684107
1231,35.0,616.0,141.0,36,1,20,0.74079154291877,34,,Prepaid,4G,North,Card,15.730736435429044
1232,27.0,176.0,597.0,489,14,200,2.654511874704735,100,Other,Prepaid,5G,South,UPI,51.17188907465198
1233,46.0,161.0,167.0,640,8,100,0.46972728098403804,6,iOS,Postpaid,5G,East,UPI,33.36375017711539
1234,52.0,,1748.0,134,6,200,3.4239482618209434,3,,Postpaid,3G,West,UPI,73.37174763401086
1235,32.0,1168.0,1123.0,208,6,200,9.983712024431627,98,iOS,Prepaid,4G,North,UPI,68.26079666667827
1236,18.0,,745.0,527,9,20,5.439679198797418,11,iOS,Postpaid,3G,North,Card,16.592494633256983
1237,26.0,455.0,252.0,607,10,20,0.16730638590519653,29,iOS,Postpaid,4G,West,Card,12.065809089721274
1238,24.0,2296.0,1277.0,292,13,40,5.028002871234037,48,Android,Prepaid,4G,South,UPI,56.102627900601355
1239,61.0,1613.0,810.0,672,1,100,5.129206435718262,5,iOS,Postpaid,3G,East,UPI,68.72684281014966
1240,56.0,1577.0,962.0,109,6,200,4.041818457911819,84,iOS,Postpaid,3G,West,UPI,65.44722304139484
1241,18.0,1873.0,1397.0,152,6,100,11.11632728954015,48,iOS,Postpaid,4G,North,UPI,50.67869236779292
1242,59.0,1168.0,1460.0,66,1,200,2.0684889099669466,39,iOS,Postpaid,5G,North,Cash,54.881639161993434
1243,47.0,,,43,13,20,8.237446684866459,11,iOS,Postpaid,4G,South,Card,47.21155048337206
1244,21.0,1338.0,477.0,612,6,20,0.41859328355475456,67,Android,Prepaid,5G,South,UPI,36.972324107490344
1245,22.0,386.0,1241.0,611,10,10,6.939578576567509,54,iOS,Postpaid,3G,East,Cash,3.0798345318213247
1246,24.0,2394.0,1066.0,440,5,10,11.571854351491277,67,Other,Prepaid,3G,West,Card,61.573513039776785
1247,48.0,,1306.0,40,1,200,5.020550119134539,93,,Prepaid,3G,South,Cash,72.98630171927303
1248,55.0,1426.0,1021.0,193,13,40,1.5147419585251687,66,Other,Prepaid,4G,West,UPI,23.23694718186387
1249,35.0,158.0,1696.0,458,8,100,8.355324216916863,4,iOS,Postpaid,3G,East,Cash,18.428362270629783
1250,55.0,1259.0,1597.0,111,13,10,14.682806860076436,65,iOS,Prepaid,3G,South,Card,5.642615723048479
1251,40.0,1853.0,632.0,328,7,20,10.787758334663117,5,Other,Prepaid,5G,East,UPI,29.900520167884586
1252,59.0,1173.0,639.0,48,3,100,7.001166795993367,103,iOS,Postpaid,4G,North,Cash,34.12060652186443
1253,53.0,1120.0,1207.0,41,11,40,8.835507119528307,36,Android,Prepaid,3G,West,UPI,30.745731762475202
1254,,388.0,1261.0,2,1,10,5.206581426377383,9,iOS,Postpaid,3G,South,Cash,22.37054737442668
1255,64.0,2011.0,827.0,643,9,20,5.912100396752694,52,Android,Postpaid,4G,North,UPI,49.97266150811783
1256,68.0,482.0,1203.0,250,2,10,12.370896655080655,67,Android,Postpaid,4G,West,Card,37.08318814069693
1257,49.0,2159.0,1895.0,455,8,10,13.216238073017948,39,Android,Prepaid,3G,East,Cash,51.90561672037265
1258,45.0,2355.0,684.0,323,9,100,8.046672757200177,16,iOS,Prepaid,4G,South,Card,104.86237340168394
1259,26.0,858.0,1357.0,442,4,20,11.240075766523715,108,Other,Postpaid,4G,North,Card,24.491801506678204
1260,35.0,,,31,5,40,12.504003918355494,95,iOS,Prepaid,4G,East,UPI,40.552775611073216
1261,41.0,1909.0,726.0,418,13,100,9.133771221284675,105,iOS,Postpaid,3G,South,UPI,69.70199126383989
1262,37.0,219.0,428.0,5,1,200,13.81114687825412,102,Android,Postpaid,4G,South,Cash,60.29634886261489
1263,43.0,979.0,1040.0,484,13,40,8.855767977695445,32,Android,Postpaid,4G,East,Cash,44.71354885484497
1264,36.0,393.0,1411.0,506,9,20,8.099810979206811,9,Android,Postpaid,5G,North,Cash,36.04339274358011
1265,62.0,2168.0,1951.0,567,2,10,10.986306430285532,112,Other,Prepaid,4G,South,Card,39.99298204308892
1266,39.0,942.0,292.0,547,0,20,9.26400676283589,117,iOS,Prepaid,4G,East,Card,33.43170743021392
1267,19.0,814.0,1826.0,171,7,20,13.412374359997116,40,Other,Postpaid,3G,South,Card,24.425488007366347
1268,42.0,101.0,224.0,510,9,20,11.804886544392408,65,Android,Prepaid,3G,North,UPI,17.933172784559932
1269,57.0,338.0,1183.0,40,6,40,8.058727104338,63,iOS,Prepaid,3G,East,Card,27.10005691482779
1270,38.0,917.0,1212.0,566,5,10,10.53727538987255,69,Android,Postpaid,4G,South,Card,29.499380244305986
1271,54.0,1722.0,1774.0,461,1,10,13.374637018748647,99,Android,Prepaid,5G,East,UPI,47.03603757591142
1272,45.0,571.0,1094.0,414,5,20,6.369740523238832,70,Other,Prepaid,3G,East,Cash,11.345962570722117
1273,42.0,2456.0,673.0,271,7,200,5.027161572282767,77,Other,Prepaid,3G,North,UPI,72.09929008728633
1274,46.0,650.0,1405.0,204,14,200,12.567790291758326,15,iOS,Prepaid,5G,South,Card,72.99436388599017
1275,37.0,1779.0,441.0,609,3,40,1.3848622214388973,10,iOS,Postpaid,5G,West,Card,24.01141414198483
1276,25.0,1235.0,1284.0,476,10,200,7.849191770612524,31,Other,Prepaid,4G,West,Cash,61.02485664184185
1277,43.0,1256.0,1553.0,146,3,200,0.7271754288880627,88,Other,Postpaid,5G,North,Cash,75.63994576190706
1278,18.0,463.0,1470.0,95,1,10,10.62703494953212,35,Other,Postpaid,3G,West,Cash,19.323699369234298
1279,55.0,1044.0,933.0,285,0,20,13.86557355098599,61,iOS,Prepaid,4G,West,Card,47.07945798165976
1280,39.0,1935.0,124.0,248,7,200,14.437125733396158,82,Android,Prepaid,5G,North,Cash,87.40755395131198
1281,27.0,1141.0,558.0,49,3,10,5.596962133360324,18,Other,Prepaid,4G,East,Cash,8.675500153271694
1282,,2109.0,503.0,261,6,40,12.796123046234017,34,iOS,Postpaid,3G,South,UPI,31.079465692728117
1283,62.0,1461.0,493.0,370,7,40,9.779453217313302,17,Other,Postpaid,3G,West,Cash,44.1165958762902
1284,34.0,852.0,910.0,685,4,40,3.3825207484567117,41,Android,Prepaid,4G,North,Cash,29.093166955325195
1285,47.0,654.0,494.0,174,7,200,0.8626319633019708,94,iOS,Postpaid,5G,West,Cash,52.7644511330042
1286,48.0,2046.0,1923.0,116,12,20,8.933401547968252,87,,Prepaid,5G,South,Card,43.52590745476778
1287,31.0,2472.0,524.0,438,0,10,5.194416292142273,61,Other,Postpaid,3G,East,Card,47.92529446312685
1288,60.0,2325.0,489.0,178,2,200,13.132582999353458,22,Other,Postpaid,4G,North,UPI,78.52705042383906
1289,58.0,869.0,894.0,517,9,10,13.999339126376524,8,Android,Postpaid,3G,South,Card,27.699170189930474
1290,52.0,2211.0,,99,13,10,8.497762447968947,98,Other,Prepaid,5G,North,Cash,51.295332271001
1291,46.0,2457.0,702.0,447,3,20,9.180348411432316,19,iOS,Prepaid,3G,South,UPI,44.082991048645106
1292,31.0,2302.0,352.0,126,10,200,1.9618178057353053,28,Android,Prepaid,4G,East,UPI,75.67915671734697
1293,31.0,1175.0,134.0,376,6,20,5.037591184626799,38,Other,Postpaid,5G,South,UPI,33.103432525282
1294,27.0,149.0,643.0,678,10,200,12.13400944170817,81,Other,Prepaid,3G,East,Card,39.45065631771121
1295,25.0,2366.0,1947.0,560,5,100,7.466220066040579,11,iOS,Prepaid,3G,South,UPI,50.62904888458456
1296,51.0,1612.0,270.0,581,12,40,4.713591027437615,97,Other,Postpaid,5G,South,Cash,47.81945776384743
1297,32.0,2459.0,1657.0,467,8,40,7.962309719987762,94,Android,Prepaid,4G,South,UPI,53.55925153511824
1298,65.0,253.0,1247.0,74,3,40,7.541322450016162,33,Android,Postpaid,5G,East,Cash,37.68934075855712
1299,48.0,790.0,5.0,670,10,100,6.961045916629718,73,iOS,Prepaid,4G,South,Card,50.46916807766644
1300,28.0,1903.0,1441.0,202,7,100,6.9773076504911655,65,Android,Postpaid,5G,West,Cash,60.53908451731219
880,67.0,114.0,96.0,663,4,100,6.669626882489236,107,Android,Prepaid,3G,North,UPI,13.701959382077622
654,43.0,1990.0,119.0,9,14,40,11.969363700784596,18,iOS,Prepaid,5G,South,Cash,60.88384267757272
1091,31.0,2158.0,85.0,675,0,20,12.153816728927238,35,Android,Prepaid,5G,West,UPI,53.46165269360597
1157,50.0,398.0,1279.0,530,3,20,12.78510352706257,38,Android,Postpaid,4G,,Card,23.049865697388764
647,,,1386.0,451,0,100,6.971524046085716,34,Other,Postpaid,4G,East,Cash,78.84270923454915
653,38.0,1387.0,631.0,405,8,100,7.357645483667746,95,Android,Postpaid,4G,North,UPI,72.72404360314903
787,43.0,2302.0,1266.0,7,4,40,12.385107131870308,22,iOS,Postpaid,5G,West,Cash,56.07117770254992
908,69.0,315.0,515.0,307,12,200,3.611927611915995,45,iOS,Prepaid,5G,North,UPI,78.63652456064221
1234,52.0,,1748.0,134,6,200,3.4239482618209434,3,,Postpaid,3G,West,UPI,73.37174763401086
290,19.0,1331.0,1986.0,8,0,40,13.001479494709052,40,Other,Postpaid,3G,North,UPI,52.18078264046091
529,39.0,1576.0,252.0,146,0,100,5.358591711419789,63,,Postpaid,4G,North,Cash,53.012360342695246
781,42.0,1254.0,465.0,87,9,200,1.4363719093064964,47,Android,Postpaid,3G,North,Cash,44.99791262664948
204,61.0,1461.0,1476.0,329,14,10,9.787046539199862,15,,Postpaid,3G,North,UPI,46.666757916578995
125,60.0,2431.0,50.0,644,6,200,7.784374544927938,3,Android,Prepaid,5G,North,Card,86.0354337352446
114,19.0,609.0,1777.0,291,6,40,1.4239877805438046,84,,Prepaid,3G,,Cash,4.450744767318216
1300,28.0,1903.0,1441.0,202,7,100,6.9773076504911655,65,Android,Postpaid,5G,West,Cash,60.53908451731219
146,62.0,1382.0,1478.0,465,7,100,11.647896004285808,75,iOS,Prepaid,5G,North,UPI,65.47599973850082
685,27.0,243.0,304.0,119,13,40,2.2471483426400276,105,Other,Postpaid,5G,South,UPI,13.731000544890883
674,16.0,1609.0,1408.0,24,12,200,5.527746238219465,108,Android,Postpaid,5G,West,Cash,90.63700308142757
497,68.0,1201.0,774.0,414,7,40,14.215638845323337,4,iOS,Prepaid,3G,West,Card,47.028229446638235
1217,29.0,1403.0,1202.0,19,13,10,11.271942802135275,114,iOS,Prepaid,3G,West,Card,0.5521708753994901
609,44.0,2409.0,344.0,452,5,200,3.60856897239376,53,Android,Postpaid,5G,West,Card,85.25206498954394
668,47.0,802.0,1253.0,589,10,100,11.124371953995729,59,iOS,Prepaid,3G,South,UPI,46.923014539964626
1042,32.0,,322.0,312,11,40,14.100011012304266,109,Android,Prepaid,4G,North,Cash,54.55301868852489
700,62.0,1805.0,1098.0,495,1,200,13.578889185381371,25,Other,Postpaid,3G,West,Card,48.22586225937522
534,69.0,181.0,1173.0,521,3,10,10.438477056806132,104,Other,Postpaid,3G,North,Cash,-26.01320471912502
1270,38.0,917.0,1212.0,566,5,10,10.53727538987255,69,Android,Postpaid,4G,South,Card,29.499380244305986
1089,,1324.0,,629,12,10,11.629337488875882,3,Other,Postpaid,3G,South,UPI,6.870960129238078
373,36.0,1629.0,1899.0,553,8,20,10.925453367360253,78,iOS,Prepaid,3G,East,UPI,36.63115901879871
1026,33.0,1439.0,396.0,316,9,100,5.530812678852795,19,iOS,Prepaid,4G,East,Card,49.41025824948616
971,18.0,277.0,646.0,96,10,20,0.5454556394947524,85,iOS,Prepaid,4G,,Card,0.9790590007207616
920,30.0,1581.0,382.0,208,0,10,7.6662122759310245,118,iOS,Postpaid,4G,West,Card,26.03289726955221
155,65.0,786.0,197.0,262,3,40,7.768714446391551,14,,Postpaid,4G,West,UPI,20.28949856539046
694,46.0,2137.0,1413.0,13,7,10,3.971393264028078,15,Android,Postpaid,3G,South,Cash,53.46348473930233
1291,46.0,2457.0,702.0,447,3,20,9.180348411432316,19,iOS,Prepaid,3G,South,UPI,44.082991048645106
424,43.0,2067.0,986.0,677,7,20,2.046304606859079,22,iOS,Postpaid,4G,North,Card,32.6934472037771
639,38.0,,1527.0,30,3,100,13.542214875975958,112,Other,Prepaid,4G,North,Card,52.056721179068674
29,40.0,321.0,544.0,512,10,200,8.007816267276661,76,,Prepaid,5G,North,Card,47.919468397362415
737,20.0,133.0,38.0,354,7,20,14.581209684266325,14,iOS,Prepaid,3G,West,UPI,20.886744148956076
293,58.0,1851.0,588.0,153,3,100,5.800457163575913,66,Other,Prepaid,5G,North,UPI,71.63064717994907
